TransactionAmount,TransactionType,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,CustomerOccupation,Location,Channel,TransactionDate,PreviousTransactionDate,Label
820.46,Credit,53,243,1,5621.86,Engineer,Fort Worth,Online,2023-04-03 16:22:48,2024-11-04 08:10:23,1
153.07,Debit,56,116,1,8873.43,Engineer,Detroit,ATM,2023-04-03 18:37:57,2024-11-04 08:12:06,0
52.94,Debit,41,146,1,6990.92,Doctor,Tucson,Branch,2023-06-12 17:36:25,2024-11-04 08:11:08,0
384.41,Debit,60,65,1,7831.56,Engineer,Jacksonville,ATM,2023-04-17 16:53:29,2024-11-04 08:10:13,0
235.42,Debit,51,175,1,6173.23,Retired,Phoenix,Branch,2023-07-10 18:34:22,2024-11-04 08:11:06,0
114.23,Debit,56,64,1,9523.72,Doctor,Dallas,ATM,2023-06-07 17:35:50,2024-11-04 08:06:35,0
12.62,Debit,33,61,1,6420.47,Doctor,El Paso,Branch,2023-05-05 16:35:44,2024-11-04 08:09:03,0
997.37,Debit,23,145,1,1146.09,Student,Fort Worth,ATM,2023-12-22 18:24:01,2024-11-04 08:07:23,2
373.52,Debit,35,235,1,6430.41,Engineer,Colorado Springs,ATM,2023-09-25 16:23:23,2024-11-04 08:11:16,0
336.05,Debit,28,164,1,1635.05,Student,San Antonio,Branch,2023-04-24 17:18:18,2024-11-04 08:12:13,2
366.93,Debit,66,33,1,6697.79,Retired,Houston,Online,2023-12-11 18:43:00,2024-11-04 08:11:33,0
112.27,Debit,58,102,1,7369.89,Doctor,Seattle,Branch,2023-10-19 17:34:53,2024-11-04 08:11:23,0
494.96,Debit,40,132,1,6903.68,Engineer,Sacramento,ATM,2023-03-31 16:34:38,2024-11-04 08:08:34,0
561.58,Debit,65,23,1,11748.86,Doctor,Sacramento,Online,2023-06-23 17:38:26,2024-11-04 08:06:32,0
440.94,Debit,42,148,1,7303.23,Doctor,San Antonio,Online,2023-09-13 18:38:27,2024-11-04 08:11:22,0
71.9,Debit,29,51,1,10619.35,Doctor,Los Angeles,Branch,2023-02-20 16:28:39,2024-11-04 08:12:07,0
256.66,Credit,54,137,1,1794.5,Retired,Raleigh,Online,2023-07-17 17:08:03,2024-11-04 08:06:55,1
166.55,Credit,59,99,1,12970.21,Doctor,Houston,Branch,2023-07-13 17:51:44,2024-11-04 08:09:36,1
276.26,Debit,56,143,1,120.89,Doctor,Louisville,Branch,2023-02-13 17:04:50,2024-11-04 08:11:47,0
35.46,Debit,67,164,1,5692.31,Doctor,Indianapolis,ATM,2023-07-18 16:38:11,2024-11-04 08:10:12,0
38.14,Debit,50,165,1,9879.87,Engineer,Portland,Branch,2023-04-07 16:16:00,2024-11-04 08:07:16,0
506.26,Credit,64,86,1,6266.65,Retired,Baltimore,ATM,2023-12-18 18:26:07,2024-11-04 08:11:53,1
736.32,Debit,31,28,1,14268.95,Doctor,Indianapolis,Online,2023-04-12 17:06:06,2024-11-04 08:10:23,0
389.43,Credit,52,151,1,6449.83,Engineer,Austin,ATM,2023-11-27 18:01:47,2024-11-04 08:10:57,1
25.58,Debit,60,166,1,6741.41,Engineer,Omaha,ATM,2023-11-16 16:33:22,2024-11-04 08:06:29,0
446.1,Debit,25,243,1,1008.44,Student,Seattle,ATM,2023-09-19 17:45:19,2024-11-04 08:08:30,2
147.74,Debit,23,15,1,1711.78,Student,Raleigh,Branch,2023-09-05 16:52:06,2024-11-04 08:12:18,2
1228.81,Debit,26,254,1,1821.0,Student,San Francisco,ATM,2023-02-20 16:36:36,2024-11-04 08:09:05,2
46.23,Debit,77,282,1,5107.75,Retired,Fresno,Online,2023-05-29 17:45:26,2024-11-04 08:09:46,0
265.37,Debit,33,77,1,5229.95,Engineer,Washington,Branch,2023-05-26 17:56:17,2024-11-04 08:09:20,0
342.57,Debit,20,91,1,339.16,Student,Boston,Online,2023-02-03 17:10:00,2024-11-04 08:09:51,2
417.26,Credit,32,45,1,10442.48,Doctor,New York,Online,2023-02-27 17:01:24,2024-11-04 08:11:53,1
33.63,Debit,63,76,1,4324.4,Retired,Columbus,Online,2023-11-03 16:50:08,2024-11-04 08:10:52,0
64.58,Debit,55,173,1,6292.29,Retired,El Paso,Branch,2023-12-04 18:06:30,2024-11-04 08:11:27,0
23.23,Credit,21,122,1,269.01,Student,Miami,Branch,2023-04-20 16:34:59,2024-11-04 08:09:54,3
160.52,Credit,78,112,1,5379.25,Retired,Jacksonville,ATM,2023-08-07 16:15:05,2024-11-04 08:07:59,1
278.88,Debit,64,179,2,1334.09,Doctor,Kansas City,Branch,2023-09-29 16:53:14,2024-11-04 08:09:44,0
285.49,Credit,53,109,1,6366.84,Doctor,Charlotte,Branch,2023-08-11 18:42:10,2024-11-04 08:12:14,1
71.87,Debit,22,258,1,1839.1,Student,Nashville,ATM,2023-01-16 18:03:02,2024-11-04 08:12:07,2
308.8,Debit,53,41,1,3966.54,Retired,Baltimore,ATM,2023-12-26 16:08:51,2024-11-04 08:09:59,0
135.35,Debit,33,82,1,9983.36,Engineer,Houston,Branch,2023-07-28 18:42:51,2024-11-04 08:07:24,0
288.43,Debit,66,72,1,4577.09,Retired,Phoenix,Branch,2023-05-08 16:37:53,2024-11-04 08:09:00,0
147.46,Credit,65,205,1,7458.03,Doctor,Albuquerque,Online,2023-10-12 16:58:25,2024-11-04 08:11:31,1
214.15,Debit,32,217,1,6397.29,Engineer,Detroit,Branch,2023-10-30 17:07:54,2024-11-04 08:10:59,0
71.34,Debit,49,144,3,6345.03,Engineer,Miami,Online,2023-08-28 16:00:00,2024-11-04 08:09:43,0
170.36,Debit,30,118,1,6034.73,Doctor,Indianapolis,ATM,2023-03-27 16:56:29,2024-11-04 08:09:24,0
965.66,Debit,53,32,1,765.81,Engineer,Raleigh,ATM,2023-12-18 17:22:16,2024-11-04 08:08:58,0
736.53,Debit,55,120,1,9826.26,Engineer,Philadelphia,ATM,2023-05-10 17:05:08,2024-11-04 08:09:38,0
213.42,Debit,45,17,1,3736.38,Engineer,Columbus,ATM,2023-07-27 17:30:14,2024-11-04 08:11:26,0
94.09,Debit,27,203,1,646.85,Student,Miami,Branch,2023-09-12 16:32:09,2024-11-04 08:10:29,2
91.23,Debit,72,86,1,6385.12,Retired,Boston,ATM,2023-05-15 16:13:54,2024-11-04 08:08:29,0
263.92,Credit,57,233,1,4161.71,Retired,San Diego,Branch,2023-07-26 17:56:54,2024-11-04 08:10:43,1
77.5,Credit,51,201,1,11079.77,Doctor,Fort Worth,Online,2023-05-23 16:44:55,2024-11-04 08:08:15,1
3.65,Debit,69,146,1,10017.11,Doctor,Miami,Online,2023-02-13 17:48:36,2024-11-04 08:11:01,0
43.88,Credit,26,251,1,1644.09,Student,Seattle,Online,2023-11-13 17:43:37,2024-11-04 08:08:21,3
591.98,Debit,28,132,1,387.65,Student,El Paso,ATM,2023-04-28 16:32:10,2024-11-04 08:07:44,2
224.79,Debit,18,129,1,528.38,Student,Boston,Online,2023-08-22 16:34:34,2024-11-04 08:10:25,2
64.3,Debit,55,67,1,7530.3,Retired,Louisville,ATM,2023-09-04 17:36:40,2024-11-04 08:11:58,0
111.79,Debit,62,49,1,10887.59,Doctor,Jacksonville,Online,2023-12-26 17:40:23,2024-11-04 08:11:34,0
927.16,Debit,59,153,1,7104.61,Retired,San Francisco,ATM,2023-03-20 16:48:00,2024-11-04 08:10:20,0
613.7,Credit,61,37,1,7307.11,Retired,Fort Worth,Branch,2023-02-22 17:33:56,2024-11-04 08:10:53,1
26.07,Debit,20,19,3,349.98,Student,Baltimore,Branch,2023-03-16 17:00:29,2024-11-04 08:10:16,2
170.45,Debit,60,199,1,2284.41,Engineer,San Francisco,Branch,2023-01-05 16:56:49,2024-11-04 08:09:17,0
344.27,Debit,22,123,1,1918.36,Student,San Antonio,Branch,2023-09-19 17:23:14,2024-11-04 08:09:37,2
872.72,Debit,22,288,1,503.01,Student,Washington,Online,2023-04-24 16:47:17,2024-11-04 08:10:49,2
292.95,Debit,37,56,1,1216.91,Engineer,Memphis,Branch,2023-02-16 16:23:11,2024-11-04 08:11:13,0
28.44,Debit,18,243,1,1071.04,Student,Fresno,ATM,2023-08-31 17:43:38,2024-11-04 08:09:03,2
209.02,Debit,21,74,1,187.9,Student,El Paso,ATM,2023-03-03 17:08:36,2024-11-04 08:11:19,2
20.05,Debit,72,171,1,7145.67,Retired,Chicago,ATM,2023-11-29 17:43:51,2024-11-04 08:08:00,0
175.02,Debit,28,71,1,1493.88,Student,Phoenix,Online,2023-04-10 16:23:53,2024-11-04 08:09:21,2
89.5,Credit,41,134,1,8658.95,Engineer,Louisville,Branch,2023-08-21 16:22:06,2024-11-04 08:09:01,1
69.96,Debit,28,31,1,164.12,Student,Baltimore,Branch,2023-10-16 17:43:00,2024-11-04 08:08:13,2
146.51,Debit,53,68,1,7089.9,Engineer,Albuquerque,ATM,2023-01-25 17:12:17,2024-11-04 08:10:39,0
376.78,Credit,21,88,1,841.65,Student,Nashville,Online,2023-08-14 17:25:14,2024-11-04 08:07:49,3
148.54,Credit,71,107,1,5677.05,Retired,Columbus,Branch,2023-12-22 16:25:16,2024-11-04 08:11:52,1
388.77,Credit,26,30,1,1658.49,Student,Jacksonville,Online,2023-12-11 16:57:08,2024-11-04 08:11:05,3
100.38,Debit,63,49,1,10171.68,Doctor,Seattle,Branch,2023-11-27 17:51:15,2024-11-04 08:09:18,0
137.23,Debit,64,63,1,13847.99,Doctor,Fresno,Branch,2023-04-07 16:50:22,2024-11-04 08:08:41,0
870.3,Debit,51,229,1,3688.98,Retired,San Jose,ATM,2023-08-28 17:56:39,2024-11-04 08:08:54,0
458.94,Debit,52,180,1,5619.95,Engineer,Detroit,Branch,2023-07-18 18:06:23,2024-11-04 08:08:35,0
327.35,Credit,20,175,1,342.08,Student,Memphis,Branch,2023-09-25 18:48:58,2024-11-04 08:11:19,3
757.15,Debit,53,38,1,4702.86,Engineer,Raleigh,Online,2023-01-17 16:53:08,2024-11-04 08:08:06,0
5.64,Debit,59,47,1,12703.24,Doctor,Boston,Online,2023-03-08 16:57:30,2024-11-04 08:11:10,0
47.23,Credit,73,160,1,6659.81,Retired,Memphis,Online,2023-08-03 18:18:56,2024-11-04 08:11:07,1
239.41,Credit,42,248,1,7860.65,Doctor,Baltimore,Online,2023-11-01 17:23:46,2024-11-04 08:07:19,1
7.48,Debit,55,29,1,1275.2,Engineer,San Antonio,ATM,2023-07-03 16:46:20,2024-11-04 08:12:21,0
170.97,Debit,26,292,1,1265.27,Student,Nashville,Branch,2023-05-01 17:04:30,2024-11-04 08:07:51,2
262.43,Credit,37,274,5,12841.01,Doctor,San Diego,Online,2023-06-13 17:26:54,2024-11-04 08:07:46,1
659.15,Debit,22,204,1,1241.59,Student,Boston,ATM,2023-01-31 16:02:23,2024-11-04 08:06:24,2
31.53,Debit,25,283,1,874.93,Student,Kansas City,Online,2023-12-20 17:15:14,2024-11-04 08:06:33,2
111.66,Credit,48,140,1,5716.72,Engineer,Washington,Online,2023-06-07 18:18:32,2024-11-04 08:07:36,1
250.01,Debit,62,88,1,1541.48,Retired,Kansas City,ATM,2023-11-06 16:28:15,2024-11-04 08:12:10,0
554.15,Debit,49,108,1,14817.22,Doctor,Raleigh,ATM,2023-04-18 17:17:37,2024-11-04 08:12:11,0
598.66,Credit,32,222,1,2587.11,Engineer,Charlotte,Branch,2023-01-10 16:51:44,2024-11-04 08:11:41,1
28.38,Debit,55,98,1,173.7,Doctor,Sacramento,Branch,2023-05-18 16:24:16,2024-11-04 08:08:56,0
16.8,Debit,49,94,1,11847.07,Doctor,San Diego,ATM,2023-11-27 17:01:48,2024-11-04 08:09:51,0
896.79,Debit,33,168,1,11146.74,Doctor,Dallas,Online,2023-11-06 16:35:59,2024-11-04 08:06:45,0
159.0,Debit,49,38,1,369.79,Engineer,Las Vegas,ATM,2023-03-06 18:04:32,2024-11-04 08:08:35,0
56.31,Credit,75,195,1,6396.08,Retired,Houston,Online,2023-09-27 17:54:16,2024-11-04 08:08:12,1
203.99,Debit,52,215,1,4840.31,Retired,Philadelphia,Online,2023-01-20 16:34:35,2024-11-04 08:09:52,0
50.99,Debit,29,76,1,1334.6,Doctor,Detroit,Branch,2023-10-31 16:45:07,2024-11-04 08:10:00,0
101.28,Credit,32,75,1,2774.35,Engineer,Chicago,Online,2023-08-23 18:19:06,2024-11-04 08:06:44,1
299.92,Debit,27,122,1,1368.0,Student,Denver,ATM,2023-10-09 18:41:21,2024-11-04 08:08:59,2
77.54,Debit,67,73,1,4536.38,Retired,Phoenix,Online,2023-02-01 17:12:47,2024-11-04 08:10:22,0
18.35,Debit,21,78,1,1293.39,Student,Nashville,Branch,2023-09-18 16:40:59,2024-11-04 08:10:06,2
732.53,Credit,26,116,1,441.54,Student,San Jose,ATM,2023-05-22 16:54:00,2024-11-04 08:12:14,3
65.11,Debit,34,150,1,8485.14,Engineer,Nashville,ATM,2023-09-07 16:47:49,2024-11-04 08:08:55,0
67.07,Credit,24,56,1,999.62,Student,Los Angeles,ATM,2023-06-05 16:24:41,2024-11-04 08:10:33,3
137.48,Debit,55,47,1,14273.42,Doctor,Seattle,Branch,2023-11-27 17:34:33,2024-11-04 08:08:46,0
398.36,Debit,22,56,1,1863.7,Student,Columbus,ATM,2023-06-27 16:52:00,2024-11-04 08:09:08,2
469.46,Debit,20,149,1,8640.56,Student,New York,ATM,2023-11-08 18:24:56,2024-11-04 08:09:58,2
37.58,Debit,57,182,1,259.44,Doctor,Indianapolis,ATM,2023-04-17 18:22:37,2024-11-04 08:12:14,0
160.24,Debit,31,15,1,5526.97,Engineer,Washington,ATM,2023-08-08 17:06:41,2024-11-04 08:09:07,0
315.39,Credit,23,93,1,929.6,Student,New York,Branch,2023-05-26 16:52:33,2024-11-04 08:08:08,3
434.17,Debit,21,148,5,5335.44,Student,Atlanta,ATM,2023-01-05 16:40:09,2024-11-04 08:09:50,2
165.91,Debit,26,84,1,587.12,Student,Jacksonville,ATM,2023-03-15 17:40:16,2024-11-04 08:09:22,2
211.36,Debit,47,194,1,4760.34,Engineer,San Francisco,Branch,2023-09-14 17:08:40,2024-11-04 08:11:24,0
241.45,Debit,26,158,1,1594.04,Student,Portland,Online,2023-07-24 16:02:33,2024-11-04 08:08:42,2
23.24,Debit,68,129,1,13777.79,Doctor,Indianapolis,Branch,2023-04-13 16:41:41,2024-11-04 08:10:55,0
70.88,Credit,74,176,1,1794.65,Retired,Omaha,Branch,2023-12-04 16:18:39,2024-11-04 08:06:26,1
1143.67,Debit,66,111,1,7677.76,Retired,Atlanta,Online,2023-10-30 16:18:48,2024-11-04 08:10:41,0
314.52,Debit,80,229,1,7071.32,Retired,Memphis,ATM,2023-03-20 17:21:43,2024-11-04 08:06:44,0
181.81,Credit,78,122,1,7525.73,Retired,Austin,Online,2023-05-29 16:09:59,2024-11-04 08:09:04,1
854.64,Debit,56,118,1,2989.25,Retired,Fort Worth,Branch,2023-11-07 18:57:13,2024-11-04 08:08:54,0
261.19,Debit,64,52,1,7620.6,Retired,Oklahoma City,ATM,2023-01-12 17:12:22,2024-11-04 08:09:48,0
220.68,Credit,71,217,1,5549.2,Retired,Raleigh,Online,2023-10-09 18:23:25,2024-11-04 08:07:05,1
11.86,Debit,31,129,1,6782.61,Engineer,Sacramento,Branch,2023-09-05 16:43:36,2024-11-04 08:08:52,0
122.65,Debit,28,41,1,1968.51,Student,Columbus,Online,2023-08-17 16:26:57,2024-11-04 08:06:57,2
395.16,Debit,56,17,1,5340.73,Retired,Milwaukee,Online,2023-07-24 16:14:05,2024-11-04 08:11:15,0
704.69,Debit,51,150,1,3267.84,Retired,Las Vegas,Online,2023-07-18 17:22:49,2024-11-04 08:10:51,0
369.89,Debit,69,69,1,6941.47,Retired,San Antonio,ATM,2023-10-18 16:44:36,2024-11-04 08:11:27,0
10.92,Debit,67,268,1,7567.2,Retired,Jacksonville,ATM,2023-10-20 17:48:44,2024-11-04 08:08:28,0
199.14,Debit,31,36,1,7001.25,Engineer,Seattle,Branch,2023-08-02 17:32:29,2024-11-04 08:10:52,0
109.43,Debit,70,140,1,1983.65,Retired,Denver,ATM,2023-01-11 18:07:25,2024-11-04 08:09:49,0
304.15,Debit,20,40,1,686.91,Student,Atlanta,Branch,2023-11-28 16:09:34,2024-11-04 08:10:17,2
620.54,Credit,28,98,1,213.36,Student,Omaha,Branch,2023-03-27 16:26:46,2024-11-04 08:07:26,3
757.79,Debit,22,117,1,1443.02,Student,Charlotte,Online,2023-01-02 16:30:09,2024-11-04 08:08:27,2
122.81,Debit,52,12,1,8450.84,Doctor,San Jose,Branch,2023-10-24 16:12:19,2024-11-04 08:09:37,0
96.25,Debit,61,171,1,7996.7,Retired,Houston,Online,2023-07-27 16:01:41,2024-11-04 08:06:36,0
1431.33,Debit,30,49,1,5567.98,Doctor,Charlotte,ATM,2023-01-17 17:50:51,2024-11-04 08:09:18,0
142.55,Debit,67,97,1,1262.68,Doctor,Kansas City,Online,2023-05-16 16:45:46,2024-11-04 08:07:26,0
35.94,Credit,23,141,1,1697.28,Student,Fresno,Branch,2023-05-08 16:22:52,2024-11-04 08:09:24,3
24.86,Debit,58,292,1,2591.65,Engineer,Jacksonville,Branch,2023-02-13 16:53:36,2024-11-04 08:12:04,0
103.08,Debit,60,109,1,12002.16,Doctor,San Francisco,Online,2023-11-14 16:09:22,2024-11-04 08:10:18,0
116.27,Debit,57,94,1,8726.92,Engineer,Portland,Online,2023-11-28 18:04:26,2024-11-04 08:11:49,0
363.84,Debit,73,118,3,5415.64,Retired,Columbus,Online,2023-10-19 17:41:40,2024-11-04 08:09:37,0
34.74,Credit,59,72,1,3736.57,Retired,Portland,Online,2023-04-28 16:03:41,2024-11-04 08:12:14,1
64.01,Credit,19,240,1,1225.69,Student,Philadelphia,Branch,2023-10-30 18:14:15,2024-11-04 08:08:26,3
108.75,Debit,50,23,4,14829.85,Doctor,Houston,ATM,2023-10-17 16:09:20,2024-11-04 08:10:18,0
50.9,Credit,28,150,1,1277.7,Student,Jacksonville,Online,2023-04-24 16:14:34,2024-11-04 08:06:36,3
206.84,Debit,20,154,1,454.66,Student,Philadelphia,Branch,2023-09-13 18:47:47,2024-11-04 08:10:50,2
37.4,Debit,20,84,1,1519.51,Student,Raleigh,ATM,2023-08-01 17:54:56,2024-11-04 08:12:08,2
154.21,Debit,46,75,1,8045.77,Engineer,Miami,Online,2023-01-02 16:01:26,2024-11-04 08:10:33,0
199.37,Debit,24,79,1,1331.3,Student,Chicago,Online,2023-06-29 17:39:21,2024-11-04 08:08:44,2
410.49,Credit,25,134,1,1843.57,Student,Atlanta,Branch,2023-07-25 16:47:16,2024-11-04 08:10:38,3
1360.01,Credit,67,218,1,6601.5,Retired,Phoenix,Branch,2023-09-25 16:51:23,2024-11-04 08:11:58,1
18.23,Debit,56,28,1,8422.2,Engineer,Nashville,ATM,2023-03-22 17:31:23,2024-11-04 08:11:20,0
398.7,Debit,47,276,1,7987.74,Doctor,Albuquerque,ATM,2023-08-28 16:02:11,2024-11-04 08:09:04,0
122.14,Debit,22,155,1,327.68,Student,Omaha,Online,2023-02-20 16:20:28,2024-11-04 08:08:04,2
378.2,Debit,40,167,1,7372.81,Engineer,Mesa,Branch,2023-01-09 17:12:40,2024-11-04 08:11:02,0
124.74,Debit,49,33,1,2987.97,Engineer,Los Angeles,ATM,2023-11-27 16:33:20,2024-11-04 08:08:17,0
17.1,Debit,53,101,1,1619.54,Retired,Albuquerque,ATM,2023-12-25 16:56:06,2024-11-04 08:11:05,0
287.05,Debit,22,212,1,1204.65,Student,Milwaukee,ATM,2023-04-14 16:00:51,2024-11-04 08:10:59,2
874.72,Debit,28,173,1,4630.58,Engineer,San Francisco,Online,2023-03-03 16:21:27,2024-11-04 08:08:17,0
1762.28,Debit,24,150,1,1380.34,Student,Memphis,ATM,2023-10-06 16:05:34,2024-11-04 08:10:42,2
40.12,Credit,36,269,1,14304.38,Doctor,Dallas,ATM,2023-04-19 17:03:11,2024-11-04 08:10:40,1
125.0,Credit,49,177,1,3215.76,Engineer,Indianapolis,Online,2023-06-05 16:19:55,2024-11-04 08:11:36,1
348.44,Debit,24,147,1,1022.94,Student,Baltimore,Online,2023-11-06 17:58:34,2024-11-04 08:09:55,2
128.4,Debit,69,31,1,2610.64,Retired,Tucson,ATM,2023-03-20 17:17:27,2024-11-04 08:11:44,0
320.93,Debit,55,178,1,9451.66,Engineer,Atlanta,Online,2023-06-22 16:05:35,2024-11-04 08:10:27,0
1.41,Debit,53,278,1,1244.17,Retired,Sacramento,ATM,2023-06-07 17:02:33,2024-11-04 08:12:04,0
50.52,Debit,54,293,1,12815.24,Doctor,Los Angeles,Branch,2023-04-06 16:03:23,2024-11-04 08:06:58,0
383.95,Credit,31,143,1,9933.56,Engineer,San Diego,Online,2023-09-20 17:57:15,2024-11-04 08:07:55,1
12.94,Debit,23,158,1,921.23,Student,Fresno,Branch,2023-08-28 17:08:41,2024-11-04 08:10:32,2
329.75,Debit,56,211,1,6009.43,Retired,Sacramento,Online,2023-12-25 17:31:53,2024-11-04 08:09:57,0
981.76,Debit,45,234,1,602.36,Doctor,Milwaukee,Online,2023-09-25 16:23:57,2024-11-04 08:06:45,0
40.79,Debit,18,80,1,1769.33,Student,Milwaukee,ATM,2023-11-17 16:40:09,2024-11-04 08:11:29,2
99.25,Credit,63,93,1,2570.34,Retired,Phoenix,Online,2023-06-26 16:53:58,2024-11-04 08:07:33,1
150.6,Debit,69,59,1,3240.14,Retired,Miami,ATM,2023-04-17 17:43:23,2024-11-04 08:07:30,0
29.5,Debit,73,129,1,1229.32,Retired,San Antonio,Online,2023-07-20 18:26:11,2024-11-04 08:09:30,0
54.34,Debit,65,46,1,8019.89,Doctor,Albuquerque,ATM,2023-12-25 18:03:33,2024-11-04 08:11:47,0
18.25,Debit,53,18,1,14328.29,Doctor,Kansas City,ATM,2023-08-16 16:41:21,2024-11-04 08:08:43,0
633.87,Debit,27,175,1,330.16,Student,Kansas City,Online,2023-12-08 16:06:14,2024-11-04 08:09:58,2
81.15,Debit,19,114,1,1595.26,Student,Miami,ATM,2023-02-17 16:28:12,2024-11-04 08:09:07,2
83.95,Debit,75,170,1,7413.18,Retired,New York,Online,2023-06-14 16:16:25,2024-11-04 08:06:37,0
410.4,Credit,61,78,1,2563.91,Retired,Virginia Beach,ATM,2023-05-19 16:00:10,2024-11-04 08:09:34,1
172.68,Debit,33,17,1,10724.95,Doctor,Baltimore,ATM,2023-02-20 16:07:41,2024-11-04 08:07:49,0
139.88,Debit,34,162,1,2969.71,Engineer,Colorado Springs,ATM,2023-01-23 16:05:26,2024-11-04 08:07:25,0
165.55,Debit,28,115,1,761.78,Student,Dallas,Branch,2023-10-02 18:21:39,2024-11-04 08:08:55,2
53.79,Credit,54,137,3,6229.36,Engineer,Philadelphia,ATM,2023-12-05 16:01:44,2024-11-04 08:07:47,1
285.69,Debit,63,35,1,2552.54,Retired,Miami,ATM,2023-12-06 18:15:42,2024-11-04 08:07:59,0
532.4,Debit,22,149,1,1033.73,Student,Jacksonville,ATM,2023-08-24 16:46:58,2024-11-04 08:09:47,2
293.85,Debit,25,144,1,1919.97,Student,Charlotte,Online,2023-08-10 16:23:08,2024-11-04 08:09:31,2
27.94,Debit,79,120,1,1893.44,Retired,Atlanta,Branch,2023-11-03 18:44:38,2024-11-04 08:08:30,0
270.36,Debit,25,37,1,1783.04,Student,Oklahoma City,ATM,2023-03-03 16:57:11,2024-11-04 08:07:51,2
112.66,Debit,29,176,3,852.98,Engineer,Philadelphia,Online,2023-09-18 16:28:56,2024-11-04 08:07:58,0
506.03,Debit,21,21,1,1123.89,Student,Detroit,Branch,2023-07-12 16:14:08,2024-11-04 08:09:26,2
206.95,Debit,22,31,1,1817.65,Student,Seattle,Branch,2023-08-03 16:19:27,2024-11-04 08:07:36,2
350.96,Debit,63,167,1,5463.94,Retired,Tucson,ATM,2023-06-08 16:26:48,2024-11-04 08:08:03,0
261.63,Debit,20,150,1,477.03,Student,Chicago,Branch,2023-05-29 18:27:43,2024-11-04 08:09:33,2
46.12,Debit,59,30,1,8874.01,Doctor,Fresno,Branch,2023-06-05 17:28:06,2024-11-04 08:08:32,0
27.25,Credit,63,92,1,5365.2,Retired,Kansas City,Branch,2023-03-20 16:02:51,2024-11-04 08:09:28,1
1353.93,Debit,26,171,1,7858.41,Engineer,El Paso,Branch,2023-11-15 17:32:11,2024-11-04 08:08:50,0
331.66,Debit,76,145,1,7216.3,Retired,Las Vegas,ATM,2023-09-11 17:52:59,2024-11-04 08:08:23,0
667.95,Credit,62,253,1,13558.56,Doctor,Oklahoma City,ATM,2023-07-27 17:51:27,2024-11-04 08:08:19,1
49.84,Debit,49,146,1,7872.04,Doctor,Chicago,ATM,2023-10-13 16:05:10,2024-11-04 08:07:16,0
556.04,Debit,72,27,1,5200.04,Retired,Denver,ATM,2023-07-10 16:41:50,2024-11-04 08:07:38,0
88.06,Credit,18,288,1,1779.85,Student,Raleigh,Online,2023-10-27 17:53:06,2024-11-04 08:09:03,3
745.95,Debit,58,127,1,13264.14,Doctor,Memphis,ATM,2023-12-15 16:38:43,2024-11-04 08:11:10,0
67.25,Debit,19,157,1,467.4,Student,Miami,Online,2023-07-03 16:38:45,2024-11-04 08:11:37,2
93.63,Debit,29,141,1,9873.62,Engineer,New York,ATM,2023-08-21 18:11:41,2024-11-04 08:09:57,0
74.11,Debit,22,49,1,1257.9,Student,San Jose,Branch,2023-07-18 16:05:40,2024-11-04 08:09:02,2
41.13,Credit,77,58,1,6067.54,Retired,Philadelphia,Branch,2023-03-27 17:53:15,2024-11-04 08:10:03,1
192.02,Credit,79,154,1,5169.07,Retired,Indianapolis,Online,2023-12-19 16:11:38,2024-11-04 08:09:02,1
291.27,Debit,77,121,1,6878.86,Retired,Detroit,Branch,2023-06-19 17:58:54,2024-11-04 08:10:16,0
296.46,Debit,23,136,1,558.99,Student,Dallas,Branch,2023-11-09 16:11:59,2024-11-04 08:08:19,2
341.84,Credit,27,89,1,1400.04,Student,El Paso,Branch,2023-06-23 16:10:12,2024-11-04 08:07:42,3
98.41,Debit,27,48,1,912.71,Student,Sacramento,Online,2023-06-12 17:09:42,2024-11-04 08:08:45,2
109.28,Debit,36,112,4,6338.35,Engineer,San Diego,Online,2023-06-09 16:20:12,2024-11-04 08:07:21,0
27.51,Credit,40,103,1,13645.63,Doctor,Columbus,Online,2023-09-20 18:16:03,2024-11-04 08:06:27,1
12.18,Debit,76,77,1,4909.24,Retired,New York,Branch,2023-04-20 18:50:39,2024-11-04 08:07:37,0
207.71,Credit,25,63,1,570.1,Student,Kansas City,Online,2023-11-16 17:48:55,2024-11-04 08:10:55,3
25.77,Credit,45,277,1,11749.77,Doctor,San Diego,Online,2023-07-17 17:15:21,2024-11-04 08:10:33,1
127.57,Debit,52,75,1,6118.2,Retired,Nashville,ATM,2023-02-27 17:17:05,2024-11-04 08:10:45,0
392.05,Debit,60,172,1,4383.69,Engineer,Denver,ATM,2023-06-19 16:32:01,2024-11-04 08:06:25,0
521.01,Credit,41,73,1,4004.55,Engineer,Seattle,Branch,2023-10-13 17:54:57,2024-11-04 08:07:07,1
849.76,Debit,25,269,1,373.88,Student,Seattle,ATM,2023-08-16 16:28:30,2024-11-04 08:07:50,2
172.5,Debit,68,31,1,6851.16,Doctor,Columbus,Online,2023-11-14 16:23:09,2024-11-04 08:11:14,0
265.44,Debit,30,169,1,9700.77,Engineer,San Antonio,ATM,2023-01-17 16:41:18,2024-11-04 08:09:38,0
152.34,Debit,55,115,1,6853.51,Doctor,Omaha,Branch,2023-10-12 17:10:20,2024-11-04 08:08:11,0
21.13,Debit,28,153,1,948.7,Student,Dallas,Branch,2023-04-25 16:11:22,2024-11-04 08:10:17,2
